Year,EMPLOYER_ID,NAME,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,COUNTRY,PHONE,FAX,CREATED_DATE,ACTIVE
2018,21029,U.S. Bank National Association,800 Nicollet Mall,BC-MN-H15F,Minneapolis,MN,55402,United States,612-303-9082,,01/19/2018,Y
2018,21030,Northern Trust Corporation,50 S.LaSalle  M-9,,Chicago,IL,60603,United States,312-444-7533,312-429-4232,01/19/2018,Y
2018,20681,Innova EV,"965 W. Chicago Ave.,",,Chicago,IL,60642,United States,7732183832,,11/08/2017,Y
2018,19481,Electronic Knowledge Interchange,33 W Monroe #1050,,Chicago,IL,60603,United States,3122362002,,07/05/2017,Y
2018,16701,John Moore,"135 S. LaSalle, Ste 2210",,Chicago,IL,60603,United States,312-419-1140,312-419-1150,01/19/2017,Y
2018,21028,"Airbnb, Inc.","c/o Nielsen Merksamer, et al.","2350 Kerner Blvd., Ste. 250",San Rafael,CA,94901,United States,4153896800,,01/19/2018,Y
2018,12642,"Neal & Leroy, LLC",120 N. LaSalle St,Suite 2600,Chicago,IL,60602,United States,312-641-7144,,05/21/2015,Y
2018,16781,Roosevelt Group,328 South Jefferson Street,Suite 909,Chicago,IL,60661,United States,312-332-6600,312-332-041,01/20/2017,Y
2018,4639,Institute for Justice,"901 N. Glebe Rd., Ste. 900",,Arlington,VA,22203,United States,703-682-9320,703-682-9231,,Y
2018,9321,Kutak Rock LLP,One S. Wacker Drive,Suite 2050,Chicago,IL,60606,United States,(312) 602-4100,,09/12/2013,Y
2018,4858,"Gold Coast Tickets, Ltd.",908 W. Madison,,Chicago,IL,60607,United States,312-644-6446,312-644-1426,,Y
2018,20521,Adapt Pharma,"c/o 28 Liberty Ship Way, Suite 2815",,Sausalito,CA,94965,United States,(415) 903-2800,(415) 610-7604,09/27/2017,Y
2018,4608,Northern Trust Corporation,50 South LaSalle St. M-9,,Chicago,IL,60603,United States,312-557-0945,312-444-5478,,Y
2018,19461,Terry Cornell,3400 West 111th Street,#135,Chicago,IL,60655,United States,312-909-1821,,07/03/2017,Y
2018,10276,J.P. Morgan Securities LLC,10 S. Dearborn,Flr 13,Chicago,IL,60603,United States,312-385-8485,312-794-7378,01/17/2014,Y
2018,4844,"Jones Lang LaSalle Americas, Inc",200 E. Randolph - 47th Flr.,,Chicago,IL,60601,United States,312-228-2576,312-601-1785,,Y
2018,10281,J.P. Morgan Securities LLC,10 S. Dearborn,Floor 13,Chicago,IL,60603,United States,312-385-8485,312-794-7378,01/17/2014,Y
,21036,Conlon & Dunn Public Strategies,One East Wacker,Suite 500,Chicago,IL,60601,United States,312-855-8500,,01/20/2018,Y
2018,9101,"The Maytag Group, LLC.",3701 N. Kedzie,,Chicago,IL,60618,United States,773-478-2707,,08/02/2013,Y
2018,4712,"JPMorgan Chase Bank, NA",10 S. Dearborn,,Chicago,IL,60603,United States,312-732-6932,312-732-7005,,Y
2018,19561,"Mobilitie, LLC",120 S. Riverside Plaza,Suite 1800,Chicago,IL,60606,United States,312-914-6884,,07/14/2017,Y
2018,10208,"Conlon & Dunn Public Strategies, Inc","1 East Wacker Drive, Suite 500",,Chicago,IL,60601,United States,312-855-8500,312-855-0488,01/15/2014,Y
2018,21037,"Conlon & Dunn Public Strategies, Inc.",One East Wacker,Suite 500,Chicago,IL,60601,United States,312-855-8500,,01/20/2018,Y
2018,7523,Citigroup Global Markets Inc.,388 Greenwich Street,,New York,NY,10013,United States,212-723-5579,212-723-8939,01/18/2013,Y
2018,14482,AMP Capital Investors (US) Limited,1111 Avenue of the Americas,40th Flr,New York,NY,10036,United States,212-223-7740,212-888-6525,03/09/2016,Y
2018,21038,The Pericles Organization,6969 W Wabansia Ave,,Chicago,IL,60707,United States,(773) 368-5423,(773) 309-8884,01/21/2018,Y
2018,16563,Illinois REALTORS,PO BOX 19451,,Springfield,IL,62794,United States,3122145517,,01/17/2017,Y
,21040,DLA Piper LLP (US),444 W. Lake Street,,Chicago,IL,60606,United States,312-368-4000,,01/22/2018,Y
2018,5065,Jones Lang LaSalle,200 E Randolph,47th Flr,Chicago,IL,60601,United States,312-228-2576,,05/25/2012,Y
2018,16501,Rice Financial Products Company,55 Broad Street,27th Floor,New York,NY,10004,United States,212-908-9200,212-908-9299,01/17/2017,Y
,21042,Vincent Williams,804 Phillippa Street,,Hinsdale,IL,60521,United States,3122875456,,01/22/2018,Y
2018,18621,Akerman LLP,71 South Wacker,Suite 4600,Chicago,IL,60606,United States,312 870-8023,312 424-1956,05/03/2017,Y
2018,19261,"Axon Enterprise, Inc.","c/o 28 Liberty Ship Way, Suite 2815",,Sausalito,CA,94965,United States,(415) 903-2800,(415) 610-7604,06/20/2017,Y
2018,21039,Fidelity Consulting Group LLC,9501 W. Devon,Suite 800,Rosemont,IL,60045,United States,847-318-9500,,01/22/2018,Y
2018,16203,PASSUR Aerospace Inc.,One Landmark Square,Suite 1900,Stamford,CT,06901,United States,203-989-9856,,01/09/2017,Y
2018,16581,"Illinois Governmental Consulting Group, LLC",500 N. Dearborn,Ste. 1020,Chicago,IL,60654,United States,312-755-9000,312-755-9022,01/17/2017,Y
2018,17402,"Akerman, LLP",71 S. Wacker Drive,46th Floor,Chicago,IL,60606,United States,312-870-8021,312-424-1958,02/16/2017,Y
2018,21041,"Johnson Research Group, Inc.",914 S. Wabash Avenue,,Chicago,IL,60605,United States,312-235-0130,,01/22/2018,Y
2018,15821,"Fidelity Capital Markets, a division of National Financial Services LLC",200 Seaport Boulevard,mail zone Z2H,Boston,MA,02210,United States,617-563-4162,,12/27/2016,Y
2018,10406,Unite Here Local 1,218 S Wabash,7th Flr,Chicago,IL,60604,United States,312-663-4373,312-986-3828,01/22/2014,Y
2018,21044,Vincent R. Williams & Associates P.C.,804 Phillippa Street,,Hinsdale,IL,60521,United States,3122875456,,01/22/2018,Y
2018,5941,Crown Castle USA,2000 Corporate Dr,,Canonsburg,PA,15317,United States,724-416-2000,724-416-4232,09/05/2012,Y
2018,19301,"Spartacus 3, LLC",5003 W Fullerton Ave,,Chicago,IL,60707,United States,(773) 887-4210,(773) 887-5665,06/22/2017,Y
2018,10144,Chicagoland Chamber of Commerce,410 N Michigan Ave,Ste 900,Chicago,IL,60611,United States,3124946700,,01/13/2014,Y
2018,16182,"MacRostie Historic Advisors, LLC",53 West Jackson Blvd,#1142,Chicago,IL,60604,United States,2024832020,2024832020,01/06/2017,Y
2018,14421,Kathy Brown,400 N McClurg Ct.,Unit 3003,Chicago,IL,60611,United States,773-339-4987,805-309-3720,03/01/2016,Y
,21043,vincent R. Williams & Associates P.C.,804 Phillippa Street,,Hinsdale,IL,60521,United States,3122875456,,01/22/2018,Y
2018,4281,Law Offices of Samuel V.P.Banks,"221 N. LaSalle At., #3800",,Chicago,IL,60601,United States,312-782-1983,312-782-2433,,Y
2018,18563,Goldman Sachs & Co. LLC,200 West Street,,New York,NY,10282,United States,(212) 902-1000,,05/01/2017,Y
,21050,American Traffic Solutions,1150 N Alma School Road,,Mesa,AZ,85201,United States,480.443.7000,,01/23/2018,Y
2018,10321,F4 Consulting Ltd.,758 N. Larrabee St. #824,,Chicago,IL,60654,United States,312-593-5400,,01/18/2014,Y
2018,21048,Alfred G. Ronan Ltd.,328 S. Oak Park Ave. Unit 1,#1,Oak Park,IL,60302,United States,312-498-1604,,01/23/2018,Y
2018,21049,Michael Alvarez,121 W Wacker,Suite 1108,Chicago,IL,60601,United States,847-791-4105,,01/23/2018,Y
2018,12078,Jewel Osco,150 Pierce Rd,Ste 200,Itasca,IL,60143,United States,630-948-6076,630-948-6664,01/15/2015,Y
2018,21045,The Intelligence Group,2907 S Wabash Ave,Unit 201,Chicago,IL,60616,United States,3125936912,,01/23/2018,Y
2018,21046,Michael Brown,212 W Washington St,Ste 1113,Chicago,IL,60606,United States,3123426629,,01/23/2018,Y
2018,21002,Dentons US LLP,233 S. Wacker Drive,,Chicago,IL,60606,United States,312-876-8000,,01/16/2018,Y
2018,21047,"Laski Advisors, Inc.",55 E. Monroe,Suite 2850,Chicago,IL,60603,United States,312-762-5841,,01/23/2018,Y
2018,21051,"Mercury Skyline Yacht Charters, Inc.",1242 W. Northwest Hwy,,Palatine,IL,60067,United States,8473581330,,01/24/2018,Y
2018,21052,"Mercury Sightseeing Boats, Inc.",P.O. Box 68,,Palatine,IL,60078,United States,3123321368,,01/24/2018,Y
2018,8881,Jewel Osco,150 Pierce Rd,Ste 400,Itasca,IL,60143,United States,630-948-6257,630-948-6950,07/17/2013,Y
2018,18021,McDonald's Corporation,2915 Jorie Blvd.,,Oak Brook,IL,60523,United States,(630) 623-5724,,03/28/2017,Y
2018,21061,Fred Lebed,1128 longmeadow lane,,western springs,IL,60558,United States,312-952-0385,,01/24/2018,Y
,21223,Micheal Daley,"16W235 83rd St., Suite A",,Burr Ridge,IL,60527,United States,6309175342,,02/02/2018,Y
,21181,Select Engineering Services LLC.,1658 Casey Key Dr,,Punta Gorda,FL,33950,United States,941-456-2366,,02/02/2018,Y
2018,21144,"Dunkin' Brands, Inc.",130 Royall St,,Canton,MA,02021,United States,248-496-2779,,02/02/2018,Y
2018,16261,SEIU Illinois Council,111 East Wacker Suite 1700,,Chicago,IL,60601,United States,3122338707,,01/10/2017,Y
2018,14621,Ellis & Associates,611 S Wells St,,Chicago,IL,60607,United States,773-474-4793,,04/21/2016,Y
2018,21053,Madeleine R Hill,6756 N. Odell,,Chicago,IL,60631,United States,3128050099,3128050099,01/24/2018,Y
2018,12079,Unisys Corporation,One Tower Lane,Suite 370,Oakbrook,IL,60181-4649,United States,630-554-7025,,01/15/2015,Y
2018,17301,Leslie Sanders,1352 W 61st St,,Chicago,IL,60636,United States,773-459-7300,,02/06/2017,Y
2018,17881,Pamela Louik,600 South Dearborn,2008,Chicago,IL,60605,United States,312-515-5868,,03/21/2017,Y
2018,18721,"Belgravia Group, Ltd.",1101 W Monroe St,Suite 200,Chicago,IL,60607,United States,312-751-2777,,05/08/2017,Y
2018,18101,"PRADA GOVERNMENTAL SOLUTIONS, INC",405 N Wabash Ave. Unit 5002,,Chicago,IL,60611,United States,3129553006,,04/03/2017,Y
2018,16721,"Estrada Hinojosa & Co., Inc",161 N. Clark Strret,Suite 1600,Chicago,IL,60601,United States,312-523-2086,312-277-7499,01/19/2017,Y
2018,21026,Mark Heffron,1303 Maple Ave,,Wilmette,IL,60091,United States,312-506-3205,,01/19/2018,Y
2018,21090,Gregory Steadman,5701 N. Northcott Avenue,,Chicago,IL,60631,United States,2249352731,,01/26/2018,Y
2018,21091,Gregory Steadman,5701 N. Northcott Avenue,,Chicago,IL,60631,United States,2249352731,,01/26/2018,Y
2018,20661,SAP Public Services Inc.,3999 West Chester Pike,,Newtown Square,PA,19073,United States,917 620-1357,,10/30/2017,Y
2018,21087,Arnold Scott Harris PC,111 W Jackson,Ste. 600,Chicago,IL,60604,United States,312-423-7400,312-803-0030,01/26/2018,Y
2018,19141,Liberty House Group,600 North Lakeshore Drive,Suite 3605,Chicago,IL,60611,United States,7735759800,,06/09/2017,Y
2018,21092,CHICAGO SPRINGFIELD CONSULTANTS,500 N Michigan Ave,Suite 600,Chicago,IL,60611,United States,3123711102,,01/26/2018,Y
2018,19381,"Clarity Partners, LLC",20 N. Clark St,Suite 3600,Chicago,IL,60602,United States,3129200550,3129200554,06/28/2017,Y
2018,16783,"Pilewski & Associates, LLC",53 West Jackson Blvd,Suite 662,Chicago,IL,60604,United States,3129536070,,01/20/2017,Y
2018,4100,Katten Muchin Rosenman LLP,525 West Monroe St.,,Chicago,IL,60661,United States,312-902-5200,312-902-1061,,Y
2018,13941,"Laube Consulting Group, LLC",200 S. Wacker Dr.,Suite 3100,Chicago,IL,60606,United States,312 674 4537,312 275 7474,01/18/2016,Y
2018,21086,Howard Piggee,220 North Green Street,,Chicago,IL,60607,United States,8722408422,3127894440,01/26/2018,Y
,21089,Gregory Steadman,5701 N. Northcott Avenue,,Chicago,IL,60631,United States,3127501166,3127501164,01/26/2018,Y
2018,15683,Polara Enterprises,100 Maple Street,,Commerce,TX,75428,United States,903-366-0300,,12/19/2016,Y
2018,21095,TKG & Associates LLC,5228 Blackstone Ave.,Suite LLV,Chicago,IL,60615,United States,312-329-8100,866-871-0043,01/26/2018,Y
2018,20742,Edelson PC,350 N LaSalle,13th Floor,Chicago,IL,60654,United States,7739065346,,11/29/2017,Y
2018,20001,SDI Presence LLC,33 West Monroe Street,Suite 400,Chicago,IL,60603,United States,312-580-7500,312-580-7600,08/09/2017,Y
2018,14481,Northleaf Capital Partners (Canada) Ltd,79 Wellington St. West,"6th Flr, Box 120","Toronto, ON",IL,M5K 1N9,Canada,416-477-6701,416-304-0195,03/09/2016,Y
2018,21094,"Airbnb, Inc.","c/o Nielsen Merksamer, et al.","2350 Kerner Blvd., Ste. 250",San Rafael,CA,94901,United States,415-389-6800,415-388-6874,01/26/2018,Y
,21093,SDI Presence LLC,33 West Monroe Street,Suite 400,Chicago,IL,60603,United States,3125807500,3125807500,01/26/2018,Y
2018,14581,Loop Capital Markets LLC,111 West Jackson Blvd.,Suite 1901,Chicago,IL,6604,United States,312-913-4900,,04/14/2016,Y
2018,17521,"Via Transportation, Inc.","10 Crosby Street, 2nd Floor",,New York,NY,10013,United States,847-219-8987,,02/22/2017,Y
2018,12621,"Gayles and Associates, Inc.",1507 East 53rd St,Ste 828,Chicago,IL,60615,United States,312-285-8982,,05/20/2015,Y
2018,21088,Loop Capital Markets LLC,111 West Jackson Blvd.,Suite 1901,Chcago,IL,60604,United States,(312) 913-4900,,01/26/2018,Y
2018,20081,SDI Presence LLC,33 West Monroe Street,Suite 400,Chicago,IL,60603,United States,312-580-7500,,08/10/2017,Y
2018,6282,Ginsberg Jacobs LLC,300 S. Wacker Dr.,Suite 2750,Chicago,IL,60606,United States,312-660-9614,312-660-9612,10/10/2012,Y
2018,7552,"Dykema Gossett, PLLC",10 South Wacker Drive,Suite 2300,Chicago,IL,60606,United States,(312) 627-8325,,01/21/2013,Y
2018,4137,Katten Muchin Rosenman LLP,525 West Monroe St.,,Chicago,IL,60661,United States,312-902-5200,312-902-1061,,Y
,21084,Green Street Development LLC,3520 S MORGAN STREET,,Chicago,IL,60609,United States,(312) 952-1453,,01/26/2018,Y
,21082,"Estrada Hinojosa & Co., Inc.",161 N. Clark Street,Suite 1600,Chicago,IL,60601,United States,3124028080,3122777499,01/26/2018,Y
,21081,"Estrada Hinojosa & Co., Inc.",161 N. Clark Street,,Chicago,IL,60601,United States,3124028080,3122777499,01/26/2018,Y
2018,20645,"Mobile Mark, Inc.",1140 W. Thorndale Avenue,,Itasca,IL,60143,United States,8476716690,,10/20/2017,Y
2018,6781,Loop Capital Markets LLC,111 West Jackson Boulevard,Suite 1901,Chicago,IL,60604,United States,312-913-4900,312-922-7137,12/20/2012,Y
2018,21085,"Acosta Ezgur, LLC",1030 W. Chicago Ave,3rd Floor,Chicago,IL,60642,United States,3126878896,3126878896,01/26/2018,Y
,21096,"Crowznest Consulting, Inc",3015 W Jarvis,,Chicago,IL,60645,United States,773.655.3738,,01/27/2018,Y
,20974,"Crowznest Consulting, Inc",3015 W. Jarvis,,Chicago,IL,60645,United States,+17736553738,,01/11/2018,Y
2018,19041,Chicago Automobile Trade Association,18w200 Butterfield Road,,Oakbrook Terrace,IL,60181,United States,630-495-2282,630-495-2260,05/24/2017,Y
,20972,"Crowznest Consulting, Inc.",3015 W. Jarvis,,Chicago,IL,60645,United States,773.655.3738,,01/11/2018,Y
,20973,Donald Zoufal,3015 W Jarvis,,Chicago,IL,60645,United States,773-655-3738,,01/11/2018,Y
2018,21097,"Crowznest Consulting, Inc",3015 W Jarvis,,Chicago,IL,60645,United States,773-655-3738,,01/27/2018,Y
2018,17921,car2go N.A. LLC,"1717 West 6th Street, Suite 425",,Austin,TX,78703,United States,512.428.6233,,03/22/2017,Y
2018,14721,Team Eagle Ltd,10 Trent Drive,,"Campbellford, Ontario",IL,KOL 1LO,Canada,705-653-2956,705-653-4732,05/11/2016,Y
2018,20501,"ADS, Inc.",621 Lynnhaven Pkwy Suite 400,,Virginia Beach,VA,23452,United States,7574166608,,09/25/2017,Y
,17561,Public Sector Solutions LLC,611 South Wells Street,,Chicago,IL,60607,United States,3122820013,,02/27/2017,Y
2018,6983,SEIU Healthcare Illinois,2229 S Halsted St,,Chicago,IL,60608,United States,3129809000,3127843187,01/07/2013,Y
2018,16981,COMMUNITY CURRENCY EXCHANGE ASSOCIATION OF IL,10220 S. CICERO AVE,,OAK LAWN,IL,60453,United States,8477598905,8473758910,01/30/2017,Y
2018,4543,Tristan & Cervantes,"30 W. Monroe St., Ste. 630",,Chicago,IL,60603,United States,312-345-9200,312-345-1533,,Y
2018,21100,Reliable Asphalt,3741 S. Pulaski,,Chicago,IL,60623,United States,7737153993,,01/29/2018,Y
2018,18321,The Huntington National Bank,7 Easton Oval,,Columbus,OH,43219,United States,614-331-1561,,04/14/2017,Y
2018,4710,Chicago Neighborhood Initiatives,1000 E. 111th St.,,Chicago,IL,60628,United States,773-602-8344,773-468-0263,,Y
2018,18521,Chicago Market - A Community Co-op,6559 N. Bosworth,,Chicago,IL,60626,United States,7738789838,,04/28/2017,Y
2018,21098,Loop Capital Markets LLC,111 West Jackson Blvd.,Suite 1901,Chicago,IL,60604,United States,312-913-4900,,01/29/2018,Y
2018,21103,"Via Transportation, Inc.","10 Crosby Street, 2nd Floor",,New York,NY,10013,United States,8472198987,,01/29/2018,Y
2018,21099,Cars.com,300 S. Riverside Plaza,Suite 1000,Chicago,IL,60606,United States,3126015000,,01/29/2018,Y
2018,5601,"Master Meter, Inc",101 Regency Pkwy,,Mansfield,TX,76063,United States,817-842-8000,817-842-8100,07/30/2012,Y
2018,12821,"Brycer, LLC",4355 Weaver Parkway,Ste. 330,Warrenville,IL,60555,United States,630-413-4932,630-413-4920,06/29/2015,Y
2018,21101,Reliable Asphalt,3741 S. Pulaski,,Chicago,IL,60623,United States,7737153993,,01/29/2018,Y
2018,19201,Illinois Environmental Council,230 Broadway Suite 150,,Springfield,IL,62701,United States,2174939455,2174939455,06/20/2017,Y
2018,18841,BNSF Railway,547 W. Jackson,,Chicago,IL,60661,United States,312-850-5678,,05/12/2017,Y
2018,21102,Ford Motor Company,3025 Highland Parkway,Suite 500,Downers Grove,IL,60515,United States,630-515-2151,,01/29/2018,Y
2018,19821,DP Fox Ventures,200 Ottawa NW,,Grand Rapids,MI,49503,United States,6167743499,,07/28/2017,Y
2018,19741,YUM! Brands,1441 Gardiner Lane,,Louisville,KY,40213,United States,502-874-2349,,07/25/2017,Y
2018,17983,Edgewater Chamber of Commerce,1210 W Rosedale,,Chicago,IL,60660,United States,773-561-6000,,03/24/2017,Y
2018,6946,Philips Lighting,10275 West Higgins Road,,Rosemont,IL,60018,United States,1 847 3905100,1 (847) 390 5058,01/04/2013,Y
2018,6724,West Town Chicago Chamber of Commerce,1819 W. Chicago Ave.,,Chicago,IL,60622,United States,312-850-9390,,12/07/2012,Y
2018,5501,"Sensys Networks, Inc.",1608 4th Street Suite 200,,Berkeley,CA,94710,United States,510-548-4620,510-549-9931,07/10/2012,Y
2018,15401,Hudson Group,1 Meadowlands Plaza,,East Rutherford,NJ,07073,United States,2015282478,,10/11/2016,Y
,14123,Community Currency Exchange Assn of IL,10220 s cicero ave,suite 202,oak lawn,IL,60453,United States,847-759-8905,847-759-8910,01/26/2016,Y
2018,21121,Res Publica Group,444 N. Michigan Ave,Suite 3600,Chicago,IL,60611,United States,3127553535,,01/30/2018,Y
2018,16621,BMO Harris Bank NA,"111 W. Monroe, 8C",,Chicago,IL,60603,United States,312-461-6199,312-293-4702,01/18/2017,Y
2018,14121,"RBC Global Asset Management,Inc",225 Franklin St Suite 2700,,Boston,MA,02110,United States,617 236 7314,,01/26/2016,Y
,14124,Community Currency Exchange Assn of IL,10220 s cicero ave,suite 202,oak lawn,IL,60453,United States,847-759-8905,847-759-8910,01/26/2016,Y
2018,21141,chicago Teachers Union Foundation,1901 W. Carroll Ave.,,Chicago,IL,60612,United States,3123296285,,01/31/2018,Y
2018,19961,Illinois Biotechnology Innovation Organization,150 S Wacker Dr,Ste 3125,Chicago,IL,60606,United States,312-561-3908,,08/07/2017,Y
2018,10203,Union Pacific Railroad,101 N. Wacker Dr.,Suite 1910,Chicago,IL,60606,United States,3127772037,,01/15/2014,Y
2018,20648,SAP Public Services,3999 West Chester Pike,,Newtown Square,IN,19073,United States,(610) 661-1000,,10/23/2017,Y
2018,16801,PLS Financial Services,1 South Wacker Drive,36th Floor,Chicago,IL,60606,United States,312-300-6343,,01/20/2017,Y
2018,20421,Dataminr,"6 East 32nd Street, 2nd Floor",,New York,NY,10016,United States,646 701 7826,,09/07/2017,Y
,21143,Michael Daley,965 W Chicago Ave,,Burr Ridge,IL,60642,United States,6309175342,6309175342,02/01/2018,Y
,21142,Michael Daley,965 W Chicago Ave,,Burr Ridge,IL,60642,United States,6309175342,,02/01/2018,Y
,21201,Select Engineering Services LLC.,1658 Casey Key Dr,,Punta Gorda,FL,33950,United States,9414562366,,02/02/2018,Y
,21222,Micheal Daley,"16W235 83rd St., Suite A",,Burr Ridge,IL,60527,United States,6309175342,,02/02/2018,Y
2018,21161,Select Engineering Services LLC.,1658 Casey Key Dr.,,Punta Gorda,FL,33950,United States,941-456-2366,,02/02/2018,Y
,21221,Michael Daley,965 W Chicago Ave,,Burr Ridge,IL,60642,United States,6309175342,6309175342,02/02/2018,Y
2018,13141,Timothy Barton,5401 S. Hyde Park Blvd.,Apt. 205,Chicago,IL,60615,United States,773.304.6458,,08/11/2015,Y
2018,13501,Glazier Corporation,1406 W Fulton,# A-2,Chicago,IL,60607,United States,312-208-2500,,12/23/2015,Y
2018,21241,"CCS International, Inc",1815 South Meyers Road,Suite 1070,Oakbrook Terrace,IL,60181,United States,630-678-0808,,02/05/2018,Y
2018,20649,SAP Public Services,3999 West Chester Pike,,Newtown Square,PA,19073,United States,(610) 661-1000,,10/24/2017,Y
