"","ALDERMAN","LOBBYIST_NAME","cont_to_aldermen","CLIENT_NAME","total_comp","pathString"
"3046","SCOTT WAGUESPACK","LANGDON NEAL",500,"NEW CASTLE PROPERTIES",350,"SCOTT WAGUESPACK/LANGDON NEAL/NEW CASTLE PROPERTIES"
"3047","SCOTT WAGUESPACK","LANGDON NEAL",500,"NORTHWESTERN MEMORIAL HOSPITAL",15250,"SCOTT WAGUESPACK/LANGDON NEAL/NORTHWESTERN MEMORIAL HOSPITAL"
"3048","SCOTT WAGUESPACK","LANGDON NEAL",500,"OGDEN COMMONS JV LLC",45197.4,"SCOTT WAGUESPACK/LANGDON NEAL/OGDEN COMMONS JV LLC"
"3049","SCOTT WAGUESPACK","LANGDON NEAL",500,"PEOPLE READY INC",2500,"SCOTT WAGUESPACK/LANGDON NEAL/PEOPLE READY INC"
"3050","SCOTT WAGUESPACK","LANGDON NEAL",500,"PINALE ENTERPRISES LLC",46500,"SCOTT WAGUESPACK/LANGDON NEAL/PINALE ENTERPRISES LLC"
"3051","SCOTT WAGUESPACK","LANGDON NEAL",500,"PUBLIC BUILDING COMMISSION OF CHICAGO",258700,"SCOTT WAGUESPACK/LANGDON NEAL/PUBLIC BUILDING COMMISSION OF CHICAGO"
"3052","SCOTT WAGUESPACK","LANGDON NEAL",500,"RIVER BEND REAL ESTATE INVESTMENTS LLC",5100,"SCOTT WAGUESPACK/LANGDON NEAL/RIVER BEND REAL ESTATE INVESTMENTS LLC"
"3053","SCOTT WAGUESPACK","LANGDON NEAL",500,"RUSH UNIVERSITY MEDICAL CENTER",99000,"SCOTT WAGUESPACK/LANGDON NEAL/RUSH UNIVERSITY MEDICAL CENTER"
"3054","SCOTT WAGUESPACK","LANGDON NEAL",500,"TERRACO INC",250,"SCOTT WAGUESPACK/LANGDON NEAL/TERRACO INC"
"3055","SCOTT WAGUESPACK","LANGDON NEAL",500,"TERRY PERDUE",500,"SCOTT WAGUESPACK/LANGDON NEAL/TERRY PERDUE"
"3056","SCOTT WAGUESPACK","LANGDON NEAL",500,"THE BARACK OBAMA FOUNDATION",278000,"SCOTT WAGUESPACK/LANGDON NEAL/THE BARACK OBAMA FOUNDATION"
"3057","SCOTT WAGUESPACK","LANGDON NEAL",500,"THE JOHN BUCK COMPANY",12750,"SCOTT WAGUESPACK/LANGDON NEAL/THE JOHN BUCK COMPANY"
"3058","SCOTT WAGUESPACK","LANGDON NEAL",500,"TRIBUNE COMPANY",186500,"SCOTT WAGUESPACK/LANGDON NEAL/TRIBUNE COMPANY"
"3059","SCOTT WAGUESPACK","LANGDON NEAL",500,"WEXFORD SCIENCE & TECHNOLOGY LLC",30000,"SCOTT WAGUESPACK/LANGDON NEAL/WEXFORD SCIENCE & TECHNOLOGY LLC"
"3060","SCOTT WAGUESPACK","LANGDON NEAL",500,"XSC 633 SOUTH  LASALLE ACQUISITION LLC",650,"SCOTT WAGUESPACK/LANGDON NEAL/XSC 633 SOUTH  LASALLE ACQUISITION LLC"
"3061","SCOTT WAGUESPACK","LANGDON NEAL",500,"XSC 633 SOUTH LASALLE ACQUISITION LLC",1300,"SCOTT WAGUESPACK/LANGDON NEAL/XSC 633 SOUTH LASALLE ACQUISITION LLC"
"3062","SILVANA TABARES","LUIS ANDRADE",250,"ILLINOIS HOSPITAL ASSOCIATION",10000,"SILVANA TABARES/LUIS ANDRADE/ILLINOIS HOSPITAL ASSOCIATION"
"3063","SOPHIA KING","JOHN DOERRER",500,"AMERICAN PETROLIUM INSTITUTE",63000,"SOPHIA KING/JOHN DOERRER/AMERICAN PETROLIUM INSTITUTE"
"3064","SOPHIA KING","JOHN DOERRER",500,"CHICAGO RETAIL MERCHANTS ASSOC.",42000,"SOPHIA KING/JOHN DOERRER/CHICAGO RETAIL MERCHANTS ASSOC."
"3065","SOPHIA KING","JOHN DOERRER",500,"DISTILLED SPIRITS COUNCIL OF UNITED STATES",42000,"SOPHIA KING/JOHN DOERRER/DISTILLED SPIRITS COUNCIL OF UNITED STATES"
"3066","SOPHIA KING","JOHN DOERRER",500,"GILBANE BUILDING CO.",10000,"SOPHIA KING/JOHN DOERRER/GILBANE BUILDING CO."
"3067","SOPHIA KING","JOHN DOERRER",500,"HEXAGON SI",84000,"SOPHIA KING/JOHN DOERRER/HEXAGON SI"
"3068","SOPHIA KING","JOHN DOERRER",500,"LIMEBIKE",18000,"SOPHIA KING/JOHN DOERRER/LIMEBIKE"
"3069","SOPHIA KING","JOHN DOERRER",500,"MCDONALD'S CORPORATION",7500,"SOPHIA KING/JOHN DOERRER/MCDONALD'S CORPORATION"
"3070","SOPHIA KING","JOHN DOERRER",500,"SHORELINE SIGHTSEEING",31500,"SOPHIA KING/JOHN DOERRER/SHORELINE SIGHTSEEING"
"3071","SOPHIA KING","JOHN DOERRER",500,"UNITED AIRLINES",20000,"SOPHIA KING/JOHN DOERRER/UNITED AIRLINES"
"3072","SOPHIA KING","JOHN DOERRER",500,"VIA TRANSPORTATION INC",84000,"SOPHIA KING/JOHN DOERRER/VIA TRANSPORTATION INC"
"3073","SOPHIA KING","JOHN DUNN",250,"APPLE INC",198000,"SOPHIA KING/JOHN DUNN/APPLE INC"
"3074","SOPHIA KING","JOHN DUNN",250,"ASIAN HUMAN SERVICES",10000,"SOPHIA KING/JOHN DUNN/ASIAN HUMAN SERVICES"
"3075","SOPHIA KING","JOHN DUNN",250,"CHINESE AMERICAN SERVICE LEAGUE",6000,"SOPHIA KING/JOHN DUNN/CHINESE AMERICAN SERVICE LEAGUE"
"3076","SOPHIA KING","JOHN DUNN",250,"DELTA AIR LINES",231000,"SOPHIA KING/JOHN DUNN/DELTA AIR LINES"
"3077","SOPHIA KING","JOHN DUNN",250,"DIAGEO NA",110000,"SOPHIA KING/JOHN DUNN/DIAGEO NA"
"3078","SOPHIA KING","JOHN DUNN",250,"GRAFFITI RESOURCE COUNCIL",15000,"SOPHIA KING/JOHN DUNN/GRAFFITI RESOURCE COUNCIL"
"3079","SOPHIA KING","JOHN DUNN",250,"HERTZ GLOBAL",247500,"SOPHIA KING/JOHN DUNN/HERTZ GLOBAL"
"3080","SOPHIA KING","JOHN DUNN",250,"HORIZON PHARMA USA INC",247500,"SOPHIA KING/JOHN DUNN/HORIZON PHARMA USA INC"
"3081","SOPHIA KING","JOHN DUNN",250,"HUDSON GROUP",290000,"SOPHIA KING/JOHN DUNN/HUDSON GROUP"
"3082","SOPHIA KING","JOHN DUNN",250,"LIMEBIKE",78000,"SOPHIA KING/JOHN DUNN/LIMEBIKE"
"3083","SOPHIA KING","JOHN DUNN",250,"LYFT",529500,"SOPHIA KING/JOHN DUNN/LYFT"
"3084","SOPHIA KING","JOHN DUNN",250,"MIDWEST BUS & MOTORCOACH ASSOCIATION",60000,"SOPHIA KING/JOHN DUNN/MIDWEST BUS & MOTORCOACH ASSOCIATION"
"3085","SOPHIA KING","JOHN DUNN",250,"NORTH HIGHLAND",90000,"SOPHIA KING/JOHN DUNN/NORTH HIGHLAND"
"3086","SOPHIA KING","JOHN DUNN",250,"PEOPLES GAS LIGHT AND COKE CO.",214500,"SOPHIA KING/JOHN DUNN/PEOPLES GAS LIGHT AND COKE CO."
"3087","SOPHIA KING","JOHN DUNN",250,"PNC BANK",165000,"SOPHIA KING/JOHN DUNN/PNC BANK"
"3088","SOPHIA KING","JOHN DUNN",250,"SENTINEL TECHNOLOGIES",88800,"SOPHIA KING/JOHN DUNN/SENTINEL TECHNOLOGIES"
"3089","SOPHIA KING","JOHN DUNN",250,"SONDER",231000,"SOPHIA KING/JOHN DUNN/SONDER"
"3090","SOPHIA KING","JOHN DUNN",250,"SSP AMERICA INC",330000,"SOPHIA KING/JOHN DUNN/SSP AMERICA INC"
"3091","SOPHIA KING","JOHN DUNN",250,"THE GORDIAN GROUP INC",115000,"SOPHIA KING/JOHN DUNN/THE GORDIAN GROUP INC"
"3092","SOPHIA KING","LUIS ANDRADE",500,"ILLINOIS HOSPITAL ASSOCIATION",10000,"SOPHIA KING/LUIS ANDRADE/ILLINOIS HOSPITAL ASSOCIATION"
"3093","SOPHIA KING","PATRICK CAREY",250,"APPLE INC",252000,"SOPHIA KING/PATRICK CAREY/APPLE INC"
"3094","SOPHIA KING","PATRICK CAREY",250,"ASIAN HUMAN SERVICES",14000,"SOPHIA KING/PATRICK CAREY/ASIAN HUMAN SERVICES"
"3095","SOPHIA KING","PATRICK CAREY",250,"BNSF RAILWAY COMPANY",135000,"SOPHIA KING/PATRICK CAREY/BNSF RAILWAY COMPANY"
"3096","SOPHIA KING","PATRICK CAREY",250,"CHINESE AMERICAN SERVICE LEAGUE",10000,"SOPHIA KING/PATRICK CAREY/CHINESE AMERICAN SERVICE LEAGUE"
"3097","SOPHIA KING","PATRICK CAREY",250,"DELTA AIR LINES",294000,"SOPHIA KING/PATRICK CAREY/DELTA AIR LINES"
"3098","SOPHIA KING","PATRICK CAREY",250,"DIAGEO NA",140000,"SOPHIA KING/PATRICK CAREY/DIAGEO NA"
"3099","SOPHIA KING","PATRICK CAREY",250,"GRAFFITI RESOURCE COUNCIL",38000,"SOPHIA KING/PATRICK CAREY/GRAFFITI RESOURCE COUNCIL"
"3100","SOPHIA KING","PATRICK CAREY",250,"HERTZ GLOBAL",315000,"SOPHIA KING/PATRICK CAREY/HERTZ GLOBAL"
"3101","SOPHIA KING","PATRICK CAREY",250,"HORIZON PHARMA USA INC",303000,"SOPHIA KING/PATRICK CAREY/HORIZON PHARMA USA INC"
"3102","SOPHIA KING","PATRICK CAREY",250,"HUDSON GROUP",420000,"SOPHIA KING/PATRICK CAREY/HUDSON GROUP"
"3103","SOPHIA KING","PATRICK CAREY",250,"LIMEBIKE",30000,"SOPHIA KING/PATRICK CAREY/LIMEBIKE"
"3104","SOPHIA KING","PATRICK CAREY",250,"LYFT",669000,"SOPHIA KING/PATRICK CAREY/LYFT"
"3105","SOPHIA KING","PATRICK CAREY",250,"MIDWEST BUS & MOTORCOACH ASSOCIATION",90000,"SOPHIA KING/PATRICK CAREY/MIDWEST BUS & MOTORCOACH ASSOCIATION"
"3106","SOPHIA KING","PATRICK CAREY",250,"NORTH HIGHLAND",168000,"SOPHIA KING/PATRICK CAREY/NORTH HIGHLAND"
"3107","SOPHIA KING","PATRICK CAREY",250,"PNC BANK",210000,"SOPHIA KING/PATRICK CAREY/PNC BANK"
"3108","SOPHIA KING","PATRICK CAREY",250,"SALESFORCE",15000,"SOPHIA KING/PATRICK CAREY/SALESFORCE"
"3109","SOPHIA KING","PATRICK CAREY",250,"SENTINEL TECHNOLOGIES",124800,"SOPHIA KING/PATRICK CAREY/SENTINEL TECHNOLOGIES"
"3110","SOPHIA KING","PATRICK CAREY",250,"SONDER",294000,"SOPHIA KING/PATRICK CAREY/SONDER"
"3111","SOPHIA KING","PATRICK CAREY",250,"SSP AMERICA INC",420000,"SOPHIA KING/PATRICK CAREY/SSP AMERICA INC"
"3112","SOPHIA KING","PATRICK CAREY",250,"THE GORDIAN GROUP INC",25000,"SOPHIA KING/PATRICK CAREY/THE GORDIAN GROUP INC"
"3113","SOPHIA KING","PATRICK CAREY",250,"WISCONSIN ENERGY CORPORATION",273000,"SOPHIA KING/PATRICK CAREY/WISCONSIN ENERGY CORPORATION"
"3114","SOPHIA KING","ROLANDO ACOSTA",1000,"1200 WEST FULTON MARKET LLC",20000,"SOPHIA KING/ROLANDO ACOSTA/1200 WEST FULTON MARKET LLC"
"3115","SOPHIA KING","ROLANDO ACOSTA",1000,"ASHCER LLC",32000,"SOPHIA KING/ROLANDO ACOSTA/ASHCER LLC"
"3116","SOPHIA KING","ROLANDO ACOSTA",1000,"BAKER DEVELOPMENT CORPORATION",10000,"SOPHIA KING/ROLANDO ACOSTA/BAKER DEVELOPMENT CORPORATION"
"3117","SOPHIA KING","ROLANDO ACOSTA",1000,"CLOUD PROPERTY MANAGEMENT LLC",12000,"SOPHIA KING/ROLANDO ACOSTA/CLOUD PROPERTY MANAGEMENT LLC"
"3118","SOPHIA KING","ROLANDO ACOSTA",1000,"DEVOINCEA ENTERPRISES INC",2000,"SOPHIA KING/ROLANDO ACOSTA/DEVOINCEA ENTERPRISES INC"
"3119","SOPHIA KING","ROLANDO ACOSTA",1000,"ELSTON INDUSTRIAL LOFTS LLC",17000,"SOPHIA KING/ROLANDO ACOSTA/ELSTON INDUSTRIAL LOFTS LLC"
"3120","SOPHIA KING","ROLANDO ACOSTA",1000,"GMO LLC",12000,"SOPHIA KING/ROLANDO ACOSTA/GMO LLC"
"3121","SOPHIA KING","ROLANDO ACOSTA",1000,"JOSEPH YOUNES",3000,"SOPHIA KING/ROLANDO ACOSTA/JOSEPH YOUNES"
"3122","SOPHIA KING","ROLANDO ACOSTA",1000,"LG DEVELOPMENT GROUP LLC",52000,"SOPHIA KING/ROLANDO ACOSTA/LG DEVELOPMENT GROUP LLC"
"3123","SOPHIA KING","ROLANDO ACOSTA",1000,"LISA CARTWRIGHT",6000,"SOPHIA KING/ROLANDO ACOSTA/LISA CARTWRIGHT"
"3124","SOPHIA KING","ROLANDO ACOSTA",1000,"M. FISHMAN & CO",40000,"SOPHIA KING/ROLANDO ACOSTA/M. FISHMAN & CO"
"3125","SOPHIA KING","ROLANDO ACOSTA",1000,"MARC ZAHR",3000,"SOPHIA KING/ROLANDO ACOSTA/MARC ZAHR"
"3126","SOPHIA KING","ROLANDO ACOSTA",1000,"MRC 2616 MILWAUKEE LLC",20000,"SOPHIA KING/ROLANDO ACOSTA/MRC 2616 MILWAUKEE LLC"
"3127","SOPHIA KING","ROLANDO ACOSTA",1000,"MULCAIR DEVELOPMENT INC",8000,"SOPHIA KING/ROLANDO ACOSTA/MULCAIR DEVELOPMENT INC"
"3128","SOPHIA KING","ROLANDO ACOSTA",1000,"NICOLA ZODO",16000,"SOPHIA KING/ROLANDO ACOSTA/NICOLA ZODO"
"3129","SOPHIA KING","ROLANDO ACOSTA",1000,"RICARDO CLARK",10000,"SOPHIA KING/ROLANDO ACOSTA/RICARDO CLARK"
"3130","SOPHIA KING","ROLANDO ACOSTA",1000,"RSRC ARMITAGE LLC",3000,"SOPHIA KING/ROLANDO ACOSTA/RSRC ARMITAGE LLC"
"3131","SOPHIA KING","ROLANDO ACOSTA",1000,"RUBEN SERENO",14000,"SOPHIA KING/ROLANDO ACOSTA/RUBEN SERENO"
"3132","SOPHIA KING","ROLANDO ACOSTA",1000,"SKY RIVER LLC",13000,"SOPHIA KING/ROLANDO ACOSTA/SKY RIVER LLC"
"3133","SOPHIA KING","ROLANDO ACOSTA",1000,"TERESA ANDERSON",12000,"SOPHIA KING/ROLANDO ACOSTA/TERESA ANDERSON"
"3134","SOPHIA KING","ROLANDO ACOSTA",1000,"VICTOR SIGN CORPORATION",68000,"SOPHIA KING/ROLANDO ACOSTA/VICTOR SIGN CORPORATION"
"3135","SOPHIA KING","ROLANDO ACOSTA",1000,"WORP 601 WNA LLC",78000,"SOPHIA KING/ROLANDO ACOSTA/WORP 601 WNA LLC"
"3136","SOPHIA KING","ROLANDO ACOSTA",1000,"ZOCALO DEVELOPMENT LLC",16000,"SOPHIA KING/ROLANDO ACOSTA/ZOCALO DEVELOPMENT LLC"
"3137","SUSAN SADLOWSKI GARZA","KEVIN WOLFBERG",500,"CLARK STREET REAL ESATE",76535.42,"SUSAN SADLOWSKI GARZA/KEVIN WOLFBERG/CLARK STREET REAL ESATE"
"3138","SUSAN SADLOWSKI GARZA","KEVIN WOLFBERG",500,"LAKESHORE AUDIOVISUAL INC",2337.5,"SUSAN SADLOWSKI GARZA/KEVIN WOLFBERG/LAKESHORE AUDIOVISUAL INC"
"3139","SUSAN SADLOWSKI GARZA","PAUL ROSENFELD",500,"AMERESCO INC",15000,"SUSAN SADLOWSKI GARZA/PAUL ROSENFELD/AMERESCO INC"
"3140","SUSAN SADLOWSKI GARZA","PAUL ROSENFELD",500,"AMERICAN STAFFING ASSOCIATION",21000,"SUSAN SADLOWSKI GARZA/PAUL ROSENFELD/AMERICAN STAFFING ASSOCIATION"
"3141","SUSAN SADLOWSKI GARZA","PAUL ROSENFELD",500,"ASTRAZENECA PHARMACEUTICALS LP",15000,"SUSAN SADLOWSKI GARZA/PAUL ROSENFELD/ASTRAZENECA PHARMACEUTICALS LP"
"3142","SUSAN SADLOWSKI GARZA","PAUL ROSENFELD",500,"BIOTECHNOLOGY INNOVATION ORGANIZATION",24000,"SUSAN SADLOWSKI GARZA/PAUL ROSENFELD/BIOTECHNOLOGY INNOVATION ORGANIZATION"
"3143","SUSAN SADLOWSKI GARZA","PAUL ROSENFELD",500,"CASH AMERICA INC",28000,"SUSAN SADLOWSKI GARZA/PAUL ROSENFELD/CASH AMERICA INC"
"3144","SUSAN SADLOWSKI GARZA","PAUL ROSENFELD",500,"CITIZENS UTILITY BOARD",12000,"SUSAN SADLOWSKI GARZA/PAUL ROSENFELD/CITIZENS UTILITY BOARD"
"3145","SUSAN SADLOWSKI GARZA","PAUL ROSENFELD",500,"JACKSON VAUGHN PUBLIC STRATEGIES LLC",12000,"SUSAN SADLOWSKI GARZA/PAUL ROSENFELD/JACKSON VAUGHN PUBLIC STRATEGIES LLC"
"3146","SUSAN SADLOWSKI GARZA","PAUL ROSENFELD",500,"SKINNY LABS INC",37000,"SUSAN SADLOWSKI GARZA/PAUL ROSENFELD/SKINNY LABS INC"
"3147","SUSAN SADLOWSKI GARZA","PAUL ROSENFELD",500,"STAFFING SERVICES ASSOCIATION OF ILLINOIS",27000,"SUSAN SADLOWSKI GARZA/PAUL ROSENFELD/STAFFING SERVICES ASSOCIATION OF ILLINOIS"
"3148","SUSAN SADLOWSKI GARZA","PAUL ROSENFELD",500,"ZIVKOVIC FAMILY HOLDINGS LLC",4000,"SUSAN SADLOWSKI GARZA/PAUL ROSENFELD/ZIVKOVIC FAMILY HOLDINGS LLC"
"3149","SUSAN SADLOWSKI GARZA","WILLIAM SINGER",500,"BELGRAVIA GROUP",110000,"SUSAN SADLOWSKI GARZA/WILLIAM SINGER/BELGRAVIA GROUP"
"3150","SUSAN SADLOWSKI GARZA","WILLIAM SINGER",500,"FRIEDMAN PROPERTIES",150000,"SUSAN SADLOWSKI GARZA/WILLIAM SINGER/FRIEDMAN PROPERTIES"
"3151","SUSAN SADLOWSKI GARZA","WILLIAM SINGER",500,"UNITED AIRLINES",378000,"SUSAN SADLOWSKI GARZA/WILLIAM SINGER/UNITED AIRLINES"
"3152","THOMAS TUNNEY","JAMES HOULIHAN",750,"AMLI RESIDENTIAL",20000,"THOMAS TUNNEY/JAMES HOULIHAN/AMLI RESIDENTIAL"
"3153","THOMAS TUNNEY","JAMES HOULIHAN",750,"SAMUEL MENCOFF",15000,"THOMAS TUNNEY/JAMES HOULIHAN/SAMUEL MENCOFF"
"3154","THOMAS TUNNEY","JOHN D'ALESSANDRO",250,"CLEAR",130000,"THOMAS TUNNEY/JOHN D'ALESSANDRO/CLEAR"
"3155","THOMAS TUNNEY","JOHN DOERRER",500,"AMERICAN PETROLIUM INSTITUTE",63000,"THOMAS TUNNEY/JOHN DOERRER/AMERICAN PETROLIUM INSTITUTE"
"3156","THOMAS TUNNEY","JOHN DOERRER",500,"CHICAGO RETAIL MERCHANTS ASSOC.",42000,"THOMAS TUNNEY/JOHN DOERRER/CHICAGO RETAIL MERCHANTS ASSOC."
"3157","THOMAS TUNNEY","JOHN DOERRER",500,"DISTILLED SPIRITS COUNCIL OF UNITED STATES",42000,"THOMAS TUNNEY/JOHN DOERRER/DISTILLED SPIRITS COUNCIL OF UNITED STATES"
"3158","THOMAS TUNNEY","JOHN DOERRER",500,"GILBANE BUILDING CO.",10000,"THOMAS TUNNEY/JOHN DOERRER/GILBANE BUILDING CO."
"3159","THOMAS TUNNEY","JOHN DOERRER",500,"HEXAGON SI",84000,"THOMAS TUNNEY/JOHN DOERRER/HEXAGON SI"
"3160","THOMAS TUNNEY","JOHN DOERRER",500,"LIMEBIKE",18000,"THOMAS TUNNEY/JOHN DOERRER/LIMEBIKE"
"3161","THOMAS TUNNEY","JOHN DOERRER",500,"MCDONALD'S CORPORATION",7500,"THOMAS TUNNEY/JOHN DOERRER/MCDONALD'S CORPORATION"
"3162","THOMAS TUNNEY","JOHN DOERRER",500,"SHORELINE SIGHTSEEING",31500,"THOMAS TUNNEY/JOHN DOERRER/SHORELINE SIGHTSEEING"
"3163","THOMAS TUNNEY","JOHN DOERRER",500,"UNITED AIRLINES",20000,"THOMAS TUNNEY/JOHN DOERRER/UNITED AIRLINES"
"3164","THOMAS TUNNEY","JOHN DOERRER",500,"VIA TRANSPORTATION INC",84000,"THOMAS TUNNEY/JOHN DOERRER/VIA TRANSPORTATION INC"
"3165","THOMAS TUNNEY","LEO SMITH",250,"EMERSON COLLECTIVE",2500,"THOMAS TUNNEY/LEO SMITH/EMERSON COLLECTIVE"
"3166","THOMAS TUNNEY","MICHAEL EZGUR",1000,"1200 WEST FULTON MARKET LLC",40000,"THOMAS TUNNEY/MICHAEL EZGUR/1200 WEST FULTON MARKET LLC"
"3167","THOMAS TUNNEY","MICHAEL EZGUR",1000,"730 RANDOPH LLC",20000,"THOMAS TUNNEY/MICHAEL EZGUR/730 RANDOPH LLC"
"3168","THOMAS TUNNEY","MICHAEL EZGUR",1000,"808 NORTH WELLS STREET DEVCO LLC",45000,"THOMAS TUNNEY/MICHAEL EZGUR/808 NORTH WELLS STREET DEVCO LLC"
"3169","THOMAS TUNNEY","MICHAEL EZGUR",1000,"AMLI RESIDENTIAL",25000,"THOMAS TUNNEY/MICHAEL EZGUR/AMLI RESIDENTIAL"
"3170","THOMAS TUNNEY","MICHAEL EZGUR",1000,"ARO ALTERNATIVES LLC",40000,"THOMAS TUNNEY/MICHAEL EZGUR/ARO ALTERNATIVES LLC"
"3171","THOMAS TUNNEY","MICHAEL EZGUR",1000,"ATOMIC ENTERTAINMENT LLC",55000,"THOMAS TUNNEY/MICHAEL EZGUR/ATOMIC ENTERTAINMENT LLC"
"3172","THOMAS TUNNEY","MICHAEL EZGUR",1000,"BAUM REVISION LLC",8000,"THOMAS TUNNEY/MICHAEL EZGUR/BAUM REVISION LLC"
"3173","THOMAS TUNNEY","MICHAEL EZGUR",1000,"CITY TECHNOLOGY CENTER LLC",13000,"THOMAS TUNNEY/MICHAEL EZGUR/CITY TECHNOLOGY CENTER LLC"
"3174","THOMAS TUNNEY","MICHAEL EZGUR",1000,"CONTEMPORARY CONCEPTS INC",19000,"THOMAS TUNNEY/MICHAEL EZGUR/CONTEMPORARY CONCEPTS INC"
"3175","THOMAS TUNNEY","MICHAEL EZGUR",1000,"DDG PARTNERS",8000,"THOMAS TUNNEY/MICHAEL EZGUR/DDG PARTNERS"
"3176","THOMAS TUNNEY","MICHAEL EZGUR",1000,"FULTON MARKET KITCHEN LLC",88000,"THOMAS TUNNEY/MICHAEL EZGUR/FULTON MARKET KITCHEN LLC"
"3177","THOMAS TUNNEY","MICHAEL EZGUR",1000,"GUARDIAN COMPANIES LLC",89000,"THOMAS TUNNEY/MICHAEL EZGUR/GUARDIAN COMPANIES LLC"
"3178","THOMAS TUNNEY","MICHAEL EZGUR",1000,"LG DEVELOPMENT GROUP LLC",117000,"THOMAS TUNNEY/MICHAEL EZGUR/LG DEVELOPMENT GROUP LLC"
"3179","THOMAS TUNNEY","MICHAEL EZGUR",1000,"MARC REALTY",25000,"THOMAS TUNNEY/MICHAEL EZGUR/MARC REALTY"
"3180","THOMAS TUNNEY","MICHAEL EZGUR",1000,"MO2 PROPERTIES",41000,"THOMAS TUNNEY/MICHAEL EZGUR/MO2 PROPERTIES"
"3181","THOMAS TUNNEY","MICHAEL EZGUR",1000,"NEVERMORE VENTURES LLC",20000,"THOMAS TUNNEY/MICHAEL EZGUR/NEVERMORE VENTURES LLC"
"3182","THOMAS TUNNEY","MICHAEL EZGUR",1000,"PVJS COMPANY",15000,"THOMAS TUNNEY/MICHAEL EZGUR/PVJS COMPANY"
"3183","THOMAS TUNNEY","MICHAEL EZGUR",1000,"SKY RIVER LLC",21000,"THOMAS TUNNEY/MICHAEL EZGUR/SKY RIVER LLC"
"3184","THOMAS TUNNEY","MICHAEL EZGUR",1000,"VILLA CAPITAL MANAGERS LLC",24500,"THOMAS TUNNEY/MICHAEL EZGUR/VILLA CAPITAL MANAGERS LLC"
"3185","THOMAS TUNNEY","MICHAEL EZGUR",1000,"WORP 601 WNA LLC",117000,"THOMAS TUNNEY/MICHAEL EZGUR/WORP 601 WNA LLC"
"3186","THOMAS TUNNEY","PATRICK CAREY",1000,"APPLE INC",252000,"THOMAS TUNNEY/PATRICK CAREY/APPLE INC"
"3187","THOMAS TUNNEY","PATRICK CAREY",1000,"ASIAN HUMAN SERVICES",14000,"THOMAS TUNNEY/PATRICK CAREY/ASIAN HUMAN SERVICES"
"3188","THOMAS TUNNEY","PATRICK CAREY",1000,"BNSF RAILWAY COMPANY",135000,"THOMAS TUNNEY/PATRICK CAREY/BNSF RAILWAY COMPANY"
"3189","THOMAS TUNNEY","PATRICK CAREY",1000,"CHINESE AMERICAN SERVICE LEAGUE",10000,"THOMAS TUNNEY/PATRICK CAREY/CHINESE AMERICAN SERVICE LEAGUE"
"3190","THOMAS TUNNEY","PATRICK CAREY",1000,"DELTA AIR LINES",294000,"THOMAS TUNNEY/PATRICK CAREY/DELTA AIR LINES"
"3191","THOMAS TUNNEY","PATRICK CAREY",1000,"DIAGEO NA",140000,"THOMAS TUNNEY/PATRICK CAREY/DIAGEO NA"
"3192","THOMAS TUNNEY","PATRICK CAREY",1000,"GRAFFITI RESOURCE COUNCIL",38000,"THOMAS TUNNEY/PATRICK CAREY/GRAFFITI RESOURCE COUNCIL"
"3193","THOMAS TUNNEY","PATRICK CAREY",1000,"HERTZ GLOBAL",315000,"THOMAS TUNNEY/PATRICK CAREY/HERTZ GLOBAL"
"3194","THOMAS TUNNEY","PATRICK CAREY",1000,"HORIZON PHARMA USA INC",303000,"THOMAS TUNNEY/PATRICK CAREY/HORIZON PHARMA USA INC"
"3195","THOMAS TUNNEY","PATRICK CAREY",1000,"HUDSON GROUP",420000,"THOMAS TUNNEY/PATRICK CAREY/HUDSON GROUP"
"3196","THOMAS TUNNEY","PATRICK CAREY",1000,"LIMEBIKE",30000,"THOMAS TUNNEY/PATRICK CAREY/LIMEBIKE"
"3197","THOMAS TUNNEY","PATRICK CAREY",1000,"LYFT",669000,"THOMAS TUNNEY/PATRICK CAREY/LYFT"
"3198","THOMAS TUNNEY","PATRICK CAREY",1000,"MIDWEST BUS & MOTORCOACH ASSOCIATION",90000,"THOMAS TUNNEY/PATRICK CAREY/MIDWEST BUS & MOTORCOACH ASSOCIATION"
"3199","THOMAS TUNNEY","PATRICK CAREY",1000,"NORTH HIGHLAND",168000,"THOMAS TUNNEY/PATRICK CAREY/NORTH HIGHLAND"
"3200","THOMAS TUNNEY","PATRICK CAREY",1000,"PNC BANK",210000,"THOMAS TUNNEY/PATRICK CAREY/PNC BANK"
"3201","THOMAS TUNNEY","PATRICK CAREY",1000,"SALESFORCE",15000,"THOMAS TUNNEY/PATRICK CAREY/SALESFORCE"
"3202","THOMAS TUNNEY","PATRICK CAREY",1000,"SENTINEL TECHNOLOGIES",124800,"THOMAS TUNNEY/PATRICK CAREY/SENTINEL TECHNOLOGIES"
"3203","THOMAS TUNNEY","PATRICK CAREY",1000,"SONDER",294000,"THOMAS TUNNEY/PATRICK CAREY/SONDER"
"3204","THOMAS TUNNEY","PATRICK CAREY",1000,"SSP AMERICA INC",420000,"THOMAS TUNNEY/PATRICK CAREY/SSP AMERICA INC"
"3205","THOMAS TUNNEY","PATRICK CAREY",1000,"THE GORDIAN GROUP INC",25000,"THOMAS TUNNEY/PATRICK CAREY/THE GORDIAN GROUP INC"
